Outlet_ID,Latitude,Longitude
OUT_12117,6.866975,80.789885
OUT_12118,7.131203,80.770315
OUT_12119,6.951131,80.513115
OUT_12120,7.268924,80.579764
OUT_12121,6.930475,80.658416
OUT_12122,7.480029,80.628492
OUT_12123,6.877683,80.656525
OUT_12124,7.12508,80.642457
OUT_12125,7.097424,80.556498
OUT_12126,7.26817,80.707268
OUT_12127,7.322602,80.725197
OUT_12128,7.247667,80.687973
OUT_12129,6.931257,80.737818
OUT_12130,7.17005,80.63433
OUT_12131,6.994271,80.513115
OUT_12132,7.167361,80.764866
OUT_12133,7.460205,80.612394
OUT_12134,6.931195,80.708727
OUT_12135,7.217315,80.79517
OUT_12136,7.406621,80.505157
OUT_12137,7.091232,80.714572
OUT_12138,6.833147,80.734496
OUT_12139,7.367644,80.77234
OUT_12140,6.839092,80.741036
OUT_12141,7.349254,80.551287
OUT_12142,7.38825,80.651623
OUT_12143,7.113849,80.606894
OUT_12144,7.091733,80.762398
OUT_12145,7.099289,80.680623
OUT_12146,7.301966,80.750234
OUT_12147,7.024124,80.65958
OUT_12148,7.017693,80.591463
OUT_12149,7.255761,80.750333
OUT_12150,7.381615,80.608258
OUT_12151,7.42953,80.730113
OUT_12152,7.001324,80.54685
OUT_12153,7.285826,80.559157
OUT_12154,6.855433,80.648239
OUT_12155,6.833709,80.623464
OUT_12156,6.939688,80.784936
OUT_12157,7.456445,80.791031
OUT_12158,6.833805,80.609443
OUT_12159,7.334929,80.698111
OUT_12160,7.037079,80.668139
OUT_12161,7.169607,80.618187
OUT_12162,7.032212,80.77558
OUT_12163,7.025359,80.52135
OUT_12164,7.075728,80.656301
OUT_12165,7.003861,80.764442
OUT_12166,7.432038,80.539261
OUT_12167,7.411242,80.712878
OUT_12168,7.278566,80.715779
OUT_12169,7.266264,80.645199
OUT_12170,7.378368,80.650247
OUT_12171,6.894931,80.726677
OUT_12172,6.980416,80.765723
OUT_12173,7.229258,80.608041
OUT_12174,7.469878,80.593782
OUT_12175,6.880967,80.683251
OUT_12176,7.382599,80.783583
OUT_12177,7.244754,80.541086
OUT_12178,6.886916,80.514047
OUT_12179,7.444063,80.561206
OUT_12180,7.366354,80.533199
OUT_12181,7.097275,80.538778
OUT_12182,7.451872,80.59694
OUT_12183,7.084174,80.699469
OUT_12184,7.333768,80.630653
OUT_12185,7.131228,80.582307
OUT_12186,7.174708,80.702255
OUT_12187,7.367622,80.620008
OUT_12188,7.36198,80.505379
OUT_12189,7.256949,80.714266
OUT_12190,7.114135,80.530015
OUT_12191,7.429706,80.550862
OUT_12192,7.181374,80.616048
OUT_12193,7.030266,80.686892
OUT_12194,7.044193,80.664486
OUT_12195,7.212692,80.76991
OUT_12196,7.418744,80.712955
OUT_12197,7.340487,80.767652
OUT_12198,7.480844,80.620001
OUT_12199,7.120994,80.600795
OUT_12200,7.077525,80.73279
OUT_12201,7.084114,80.668156
OUT_12202,7.471048,80.612547
OUT_12203,7.411514,80.685476
OUT_12204,7.339295,80.621202
OUT_12205,6.934744,80.641668
OUT_12206,7.163581,80.629597
OUT_12207,7.125241,80.583437
OUT_12208,7.121215,80.732368
OUT_12209,7.415706,80.758865
OUT_12210,7.137412,80.528013
OUT_12211,7.103145,80.628275
OUT_12212,6.908695,80.67951
OUT_12213,6.918659,80.703955
OUT_12214,7.464996,80.71316
OUT_12215,7.424679,80.676066
OUT_12216,7.152664,80.585791
OUT_12217,7.076189,80.591302
OUT_12218,6.831172,80.616363
OUT_12219,7.469036,80.523168
OUT_12220,7.075276,80.676447
OUT_12221,6.880567,80.600568
OUT_12222,6.986051,80.678135
OUT_12223,6.809799,80.609661
OUT_12224,6.964203,80.794475
OUT_12225,7.12356,80.621751
OUT_12226,7.047975,80.58276
OUT_12227,7.117983,80.552018
OUT_12228,7.009151,80.613897
OUT_12229,7.370996,80.676197
OUT_12230,7.148123,80.76576
OUT_12231,7.391374,80.617173
OUT_12232,6.95139,80.764605
OUT_12233,7.074669,80.70344
OUT_12234,7.060373,80.542994
OUT_12235,7.052363,80.638157
OUT_12236,6.818317,80.769052
OUT_12237,7.127493,80.77491
OUT_12238,6.808871,80.577173
OUT_12239,7.18023,80.55003
OUT_12240,7.260935,80.518311
OUT_12241,7.026161,80.757126
OUT_12242,7.096644,80.510571
OUT_12243,7.469782,80.778903
OUT_12244,7.0,80.500767
OUT_12245,7.389654,80.535026
OUT_12246,7.28433,80.710631
OUT_12247,7.271945,80.772616
OUT_12248,7.257693,80.7752
OUT_12249,6.917356,80.533877
OUT_12250,7.422901,80.635424
OUT_12251,7.432815,80.675661
OUT_12252,7.304654,80.734274
OUT_12253,7.294807,80.583043
OUT_12254,7.271256,80.678986
OUT_12255,6.978824,80.729376
OUT_12256,6.917791,80.595744
OUT_12257,7.00921,80.524732
OUT_12258,7.409536,80.733738
OUT_12259,7.445401,80.776512
OUT_12260,7.313661,80.75658
OUT_12261,7.313392,80.749583
OUT_12262,7.408777,80.691129
OUT_12263,6.97015,80.703127
OUT_12264,7.380498,80.550714
OUT_12265,7.269603,80.596277
OUT_12266,7.406277,80.767334
OUT_12267,7.114661,80.62753
OUT_12268,7.442234,80.797101
OUT_12269,7.181823,80.559645
OUT_12270,7.078599,80.522966
OUT_12271,6.945976,80.567839
OUT_12272,7.307093,80.604717
OUT_12273,7.063356,80.689639
OUT_12274,7.478842,80.747537
OUT_12275,7.100422,80.516946
OUT_12276,7.407302,80.791327
OUT_12277,7.044475,80.577358
OUT_12278,7.478786,80.577893
OUT_12279,7.47999,80.750983
OUT_12280,6.83975,80.521797
OUT_12281,7.411888,80.693497
OUT_12282,6.908323,80.573997
OUT_12283,7.298093,80.750743
OUT_12284,7.48923,80.724268
OUT_12285,7.042922,80.759085
OUT_12286,7.049514,80.763821
OUT_12287,7.161256,80.569889
OUT_12288,7.100477,80.555608
OUT_12289,6.877013,80.704471
OUT_12290,6.936056,80.736626
OUT_12291,7.061911,80.585108
OUT_12292,6.948867,80.646392
OUT_12293,6.883525,80.752804
OUT_12294,7.193344,80.692379
OUT_12295,6.875108,80.705683
OUT_12296,7.200845,80.60426
OUT_12297,6.886939,80.597494
OUT_12298,7.341042,80.791163
OUT_12299,6.839799,80.596953
OUT_12300,7.003929,80.671129
OUT_12301,6.916169,80.761985
OUT_12302,7.477338,80.506865
OUT_12303,6.907596,80.605743
OUT_12304,7.360267,80.739244
OUT_12305,7.396294,80.585637
OUT_12306,7.189524,80.557037
OUT_12307,7.321278,80.508702
OUT_12308,7.17197,80.628078
OUT_12309,7.464219,80.583645
OUT_12310,7.041307,80.610642
OUT_12311,7.25555,80.551728
OUT_12312,6.854184,80.78931
OUT_12313,6.871752,80.748551
OUT_12314,7.448601,80.59043
OUT_12315,7.395325,80.782794
OUT_12316,7.102493,80.634543
OUT_12317,6.865331,80.794481
OUT_12318,7.320487,80.716035
OUT_12319,7.42281,80.573358
OUT_12320,6.805481,80.527682
OUT_12321,6.908209,80.69915
OUT_12322,6.946375,80.736235
OUT_12323,7.333774,80.665794
OUT_12324,7.054607,80.683697
OUT_12325,7.422661,80.547389
OUT_12326,6.952754,80.7505
OUT_12327,6.825713,80.517353
OUT_12328,7.03261,80.71611
OUT_12329,7.019929,80.688966
OUT_12330,7.063226,80.519315
OUT_12331,80.614064,6.92292
OUT_12332,7.143162,80.635605
OUT_12333,7.380711,80.625631
OUT_12334,6.994638,80.64791
OUT_12335,6.999556,80.651834
OUT_12336,7.370574,80.534818
OUT_12337,7.356251,80.514618
OUT_12338,7.076893,80.514529
OUT_12339,7.205238,80.563163
OUT_12340,6.913996,80.694641
OUT_12341,7.11098,80.670496
OUT_12342,6.865644,80.670474
OUT_12343,7.10755,80.794453
OUT_12344,7.254673,80.707704
OUT_12345,7.281548,80.708584
OUT_12346,6.960263,80.67364
OUT_12347,7.311055,80.657975
OUT_12348,6.97397,80.555696
OUT_12349,7.007176,80.728624
OUT_12350,7.077435,80.625303
OUT_12351,7.479561,80.536261
OUT_12352,7.198851,80.6561
OUT_12353,7.216992,80.563746
OUT_12354,6.983207,80.668012
OUT_12355,6.948477,80.778054
OUT_12356,7.416251,80.614107
OUT_12357,7.476967,80.534149
OUT_12358,7.345235,80.60938
OUT_12359,7.144034,80.54631
OUT_12360,7.361273,80.733145
OUT_12361,7.474434,80.532371
OUT_12362,7.01278,80.625926
OUT_12363,7.239899,80.635646
OUT_12364,7.481358,80.525546
OUT_12365,7.058371,80.791187
OUT_12366,7.417067,80.528002
OUT_12367,7.421565,80.608678
OUT_12368,6.96699,80.583548
OUT_12369,7.024335,80.689141
OUT_12370,7.033296,80.565872
OUT_12371,6.983712,80.741101
OUT_12372,7.343193,80.751757
OUT_12373,6.936028,80.539142
OUT_12374,7.316618,80.757945
OUT_12375,6.827068,80.601138
OUT_12376,6.914788,80.776434
OUT_12377,6.806811,80.727234
OUT_12378,7.176454,80.571652
OUT_12379,7.467854,80.724262
OUT_12380,6.839236,80.594783
OUT_12381,7.304592,80.754444
OUT_12382,7.4855,80.634547
OUT_12383,7.058112,80.719716
OUT_12384,7.323816,80.511833
OUT_12385,7.492561,80.631745
OUT_12386,7.312363,80.664196
OUT_12387,7.492443,80.591156
OUT_12388,7.123595,80.684377
OUT_12389,7.018675,80.529739
OUT_12390,7.255141,80.664052
OUT_12391,7.46381,80.553051
OUT_12392,6.818208,80.776153
OUT_12393,6.992718,80.745304
OUT_12394,7.399874,80.56651
OUT_12395,6.834788,80.692326
OUT_12396,7.249615,80.620479
OUT_12397,6.857891,80.549061
OUT_12398,7.324832,80.708291
OUT_12399,6.802959,80.654703
OUT_12400,7.202832,80.662358
OUT_12401,7.353649,80.606769
OUT_12402,7.367256,80.588407
OUT_12403,7.036288,80.671439
OUT_12404,7.330709,80.565961
OUT_12405,7.02316,80.755095
OUT_12406,6.802612,80.66712
OUT_12407,7.143446,80.530372
OUT_12408,7.030067,80.752813
OUT_12409,7.093847,80.602759
OUT_12410,6.902421,80.64321
OUT_12411,6.97419,80.553425
OUT_12412,6.956661,80.50453
OUT_12413,7.252943,80.545949
OUT_12414,6.977128,80.644749
OUT_12415,7.235063,80.619791
OUT_12416,7.104361,80.704417
OUT_12417,7.126729,80.511241
OUT_12418,7.190028,80.665472
OUT_12419,6.885585,80.738689
OUT_12420,7.022131,80.502893
OUT_12421,7.394223,80.726059
OUT_12422,7.318814,80.600355
OUT_12423,7.353886,80.685428
OUT_12424,6.957763,80.616142
OUT_12425,6.936587,80.51258
OUT_12426,7.262127,80.767261
OUT_12427,7.209903,80.521408
OUT_12428,6.956897,80.760905
OUT_12429,7.166362,80.685766
OUT_12430,7.461699,80.608623
OUT_12431,7.014464,80.795394
OUT_12432,7.228556,80.744688
OUT_12433,7.026089,80.569023
OUT_12434,7.393332,80.778989
OUT_12435,7.33025,80.754407
OUT_12436,7.403548,80.571736
OUT_12437,6.819601,80.54456
OUT_12438,7.062402,80.639538
OUT_12439,7.435943,80.505679
OUT_12440,80.792317,7.2876
OUT_12441,6.974517,80.616081
OUT_12442,7.082386,80.546611
OUT_12443,7.321682,80.530083
OUT_12444,6.86812,80.523968
OUT_12445,6.924587,80.778748
OUT_12446,7.08528,80.671326
OUT_12447,7.449594,80.780987
OUT_12448,7.113359,80.697693
OUT_12449,7.320005,80.649928
OUT_12450,7.243262,80.666207
OUT_12451,6.875714,80.718955
OUT_12452,7.055227,80.790345
OUT_12453,7.37989,80.620488
OUT_12454,7.461691,80.589985
OUT_12455,7.417874,80.64647
OUT_12456,7.311177,80.596029
OUT_12457,6.926401,80.740967
OUT_12458,7.197516,80.588233
OUT_12459,7.127724,80.764975
OUT_12460,6.945331,80.526731
OUT_12461,7.336098,80.648909
OUT_12462,7.367547,80.518642
OUT_12463,7.18166,80.773679
OUT_12464,7.371647,80.762013
OUT_12465,6.89971,80.598497
OUT_12466,7.400052,80.765187
OUT_12467,7.492508,80.733521
OUT_12468,7.091658,80.683686
OUT_12469,7.021707,80.583757
OUT_12470,7.400814,80.543994
OUT_12471,6.941041,80.698323
OUT_12472,7.22894,80.543257
OUT_12473,6.814966,80.561134
OUT_12474,7.415279,80.617499
OUT_12475,7.100419,80.562657
OUT_12476,7.0336,80.790634
OUT_12477,7.450561,80.739216
OUT_12478,7.272618,80.66892
OUT_12479,7.422287,80.763319
OUT_12480,7.20831,80.59405
OUT_12481,7.117069,80.53789
OUT_12482,6.881964,80.780492
OUT_12483,7.411374,80.716093
OUT_12484,7.328904,80.68097
OUT_12485,7.052774,80.726452
OUT_12486,7.294785,80.77209
OUT_12487,6.919979,80.680377
OUT_12488,6.93582,80.578201
OUT_12489,7.329815,80.524583
OUT_12490,7.241481,80.72371
OUT_12491,6.841396,80.588481
OUT_12492,7.13122,80.680526
OUT_12493,7.165728,80.630191
OUT_12494,7.206356,80.665104
OUT_12495,7.327398,80.671653
OUT_12496,7.333671,80.596975
OUT_12497,6.86792,80.537305
OUT_12498,7.382908,80.500081
OUT_12499,7.405186,80.661869
OUT_12500,7.058501,80.661238
OUT_12501,7.275919,80.76327
OUT_12502,7.380229,80.734208
OUT_12503,7.481973,80.760964
OUT_12504,6.954807,80.700774
OUT_12505,6.869571,80.718238
OUT_12506,7.325428,80.664023
OUT_12507,7.322673,80.732355
OUT_12508,7.499006,80.599656
OUT_12509,7.14581,80.544852
OUT_12510,7.101745,80.500711
OUT_12511,7.37366,80.679859
OUT_12512,6.816414,80.539359
OUT_12513,6.878387,80.602785
OUT_12514,7.033167,80.739799
OUT_12515,6.952192,80.5002
OUT_12516,7.336117,80.677757
OUT_12517,7.214571,80.650811
OUT_12518,6.85383,80.714047
OUT_12519,7.287828,80.716457
OUT_12520,7.038151,80.750245
OUT_12521,7.412321,80.520969
OUT_12522,6.945679,80.642154
OUT_12523,7.213652,80.655398
OUT_12524,6.924281,80.76085
OUT_12525,7.365967,80.787875
OUT_12526,7.053324,80.759222
OUT_12527,7.103271,80.743403
OUT_12528,7.091326,80.739537
OUT_12529,7.308666,80.567741
OUT_12530,7.223718,80.63861
OUT_12531,7.261953,80.71606
OUT_12532,6.821094,80.694416
OUT_12533,7.08496,80.513162
OUT_12534,7.314612,80.777454
OUT_12535,7.102466,80.790779
OUT_12536,7.348085,80.702717
OUT_12537,6.934908,80.794741
OUT_12538,7.259533,80.776996
OUT_12539,6.860353,80.679231
OUT_12540,7.186645,80.649303
OUT_12541,7.338208,80.742771
OUT_12542,7.291149,80.562255
OUT_12543,7.059903,80.677416
OUT_12544,7.288858,80.59581
OUT_12545,6.964527,80.507307
OUT_12546,6.955519,80.7643
OUT_12547,7.364965,80.758519
OUT_12548,7.076061,80.520173
OUT_12549,7.372166,80.732224
OUT_12550,6.975377,80.531826
OUT_12551,7.421007,80.755385
OUT_12552,7.47602,80.546713
OUT_12553,7.352178,80.57388
OUT_12554,6.853966,80.755992
OUT_12555,7.035005,80.547821
OUT_12556,7.357304,80.561565
OUT_12557,7.447893,80.717333
OUT_12558,7.084446,80.568572
OUT_12559,7.119693,80.599033
OUT_12560,7.294474,80.748954
OUT_12561,7.085817,80.791891
OUT_12562,7.105783,80.695557
OUT_12563,6.987507,80.53148
OUT_12564,7.075617,80.607401
OUT_12565,0.0,0.0
OUT_12566,7.358178,80.580118
OUT_12567,7.228413,80.768171
OUT_12568,7.288481,80.742609
OUT_12569,7.332195,80.526335
OUT_12570,6.843247,80.706525
OUT_12571,7.110614,80.561404
OUT_12572,7.241457,80.560861
OUT_12573,6.947172,80.554099
OUT_12574,7.035757,80.774325
OUT_12575,6.84776,80.625437
OUT_12576,7.024418,80.612104
OUT_12577,7.380605,80.695499
OUT_12578,6.981869,80.516013
OUT_12579,6.97935,80.700955
OUT_12580,6.848802,80.712717
OUT_12581,7.198744,80.778592
OUT_12582,7.271984,80.539871
OUT_12583,7.469767,80.750708
OUT_12584,7.362741,80.588571
OUT_12585,7.085286,80.570134
OUT_12586,7.098845,80.715666
OUT_12587,7.090548,80.705254
OUT_12588,6.816017,80.600095
OUT_12589,7.013331,80.733534
OUT_12590,7.267193,80.779722
OUT_12591,7.130807,80.752465
OUT_12592,7.402834,80.750102
OUT_12593,7.02485,80.767451
OUT_12594,6.832519,80.510246
OUT_12595,7.317199,80.620478
OUT_12596,7.001334,80.782652
OUT_12597,6.844017,80.637113
OUT_12598,6.967964,80.617202
OUT_12599,7.387225,80.768637
OUT_12600,7.40696,80.788558
OUT_12601,6.935728,80.719712
OUT_12602,7.208637,80.773671
OUT_12603,6.84246,80.711805
OUT_12604,7.074101,80.575982
OUT_12605,7.073613,80.562536
OUT_12606,7.187529,80.685769
OUT_12607,6.950512,80.650511
OUT_12608,6.860079,80.541966
OUT_12609,6.830303,80.718538
OUT_12610,7.085276,80.737904
OUT_12611,7.392385,80.508922
OUT_12612,7.193348,80.758888
OUT_12613,7.075851,80.523667
OUT_12614,7.056254,80.615251
OUT_12615,7.028036,80.739061
OUT_12616,7.381229,80.79215
OUT_12617,6.98461,80.704536
OUT_12618,6.924404,80.710542
OUT_12619,7.052851,80.716343
OUT_12620,7.209948,80.707826
OUT_12621,7.116851,80.511835
OUT_12622,6.869601,80.585564
OUT_12623,6.925977,80.684385
OUT_12624,6.828937,80.731804
OUT_12625,7.229007,80.662054
OUT_12626,7.488447,80.640399
OUT_12627,7.297566,80.769608
OUT_12628,7.323682,80.627865
OUT_12629,7.244879,80.55478
OUT_12630,6.847385,80.690189
OUT_12631,7.354195,80.694582
OUT_12632,6.822774,80.567607
OUT_12633,7.497286,80.519166
OUT_12634,7.104891,80.585122
OUT_12635,7.2224,80.511045
OUT_12636,6.897824,80.515577
OUT_12637,7.152665,80.621058
OUT_12638,7.274622,80.699823
OUT_12639,7.412956,80.630739
OUT_12640,7.021032,80.520402
OUT_12641,7.446255,80.716176
OUT_12642,7.018154,80.621908
OUT_12643,7.419178,80.582666
OUT_12644,7.18218,80.554378
OUT_12645,7.114677,80.705635
OUT_12646,6.803166,80.717297
OUT_12647,7.335184,80.521526
OUT_12648,6.847301,80.796985
OUT_12649,7.31748,80.748936
OUT_12650,7.338289,80.656785
OUT_12651,7.33479,80.623793
OUT_12652,7.486964,80.544671
OUT_12653,7.194855,80.630833
OUT_12654,7.297764,80.590239
OUT_12655,7.322319,80.608417
OUT_12656,7.132138,80.566504
OUT_12657,7.484772,80.670343
OUT_12658,7.234764,80.751178
OUT_12659,7.196805,80.749535
OUT_12660,7.385839,80.735662
OUT_12661,7.206215,80.713564
OUT_12662,6.886566,80.66737
OUT_12663,7.319112,80.70378
OUT_12664,7.450651,80.634864
OUT_12665,7.194081,80.725735
OUT_12666,7.258188,80.796859
OUT_12667,7.193437,80.533075
OUT_12668,6.882755,80.587451
OUT_12669,7.097207,80.711173
OUT_12670,7.370588,80.616929
OUT_12671,7.367437,80.770336
OUT_12672,6.907175,80.633538
OUT_12673,6.929669,80.71261
OUT_12674,6.933891,80.749884
OUT_12675,6.850568,80.661544
OUT_12676,7.106946,80.609595
OUT_12677,7.333302,80.568705
OUT_12678,6.937339,80.727912
OUT_12679,7.41333,80.646189
OUT_12680,7.480649,80.549415
OUT_12681,7.098026,80.598533
OUT_12682,6.890459,80.504609
OUT_12683,7.129724,80.585642
OUT_12684,7.360065,80.673806
OUT_12685,7.158168,80.501063
OUT_12686,7.180932,80.500843
OUT_12687,7.041476,80.544979
OUT_12688,7.347263,80.737191
OUT_12689,7.116431,80.673024
OUT_12690,7.335213,80.604376
OUT_12691,6.862616,80.513713
OUT_12692,6.810736,80.715472
OUT_12693,7.360672,80.650007
OUT_12694,7.430183,80.608109
OUT_12695,7.084638,80.732856
OUT_12696,7.216822,80.50177
OUT_12697,6.810875,80.637576
OUT_12698,7.422824,80.651442
OUT_12699,6.803737,80.788368
OUT_12700,7.272371,80.669443
OUT_12701,7.071267,80.68265
OUT_12702,7.008426,80.660618
OUT_12703,6.902898,80.547116
OUT_12704,7.42163,80.562992
OUT_12705,6.803149,80.699087
OUT_12706,6.965533,80.605385
OUT_12707,7.394081,80.765563
OUT_12708,7.013798,80.503149
OUT_12709,7.249999,80.548803
OUT_12710,7.053688,80.792971
OUT_12711,6.923167,80.704041
OUT_12712,6.905324,80.691305
OUT_12713,7.228357,80.734458
OUT_12714,7.263884,80.603474
OUT_12715,7.285997,80.569594
OUT_12716,6.904368,80.596445
OUT_12717,7.427725,80.608323
OUT_12718,7.115832,80.725033
OUT_12719,6.861483,80.565614
OUT_12720,6.958386,80.729657
OUT_12721,7.042116,80.698309
OUT_12722,7.196331,80.681319
OUT_12723,7.127942,80.630281
OUT_12724,7.2947,80.689035
OUT_12725,7.242795,80.74338
OUT_12726,7.002584,80.60348
OUT_12727,7.088561,80.513261
OUT_12728,7.390399,80.682192
OUT_12729,7.375512,80.59131
OUT_12730,7.492337,80.789906
OUT_12731,6.982961,80.605713
OUT_12732,6.851,80.569575
OUT_12733,7.380512,80.538272
OUT_12734,6.86978,80.752802
OUT_12735,7.187316,80.757402
OUT_12736,6.957662,80.553835
OUT_12737,6.999972,80.553055
OUT_12738,6.946356,80.715198
OUT_12739,7.016967,80.721505
OUT_12740,7.243649,80.506623
OUT_12741,6.869281,80.513132
OUT_12742,7.366776,80.754158
OUT_12743,6.836874,80.650348
OUT_12744,7.185944,80.766602
OUT_12745,7.152385,80.609382
OUT_12746,7.048861,80.619541
OUT_12747,6.987525,80.799804
OUT_12748,7.295996,80.779665
OUT_12749,7.251387,80.52477
OUT_12750,7.151707,80.617998
OUT_12751,80.674206,7.348103
OUT_12752,7.412874,80.687903
OUT_12753,6.923757,80.584543
OUT_12754,7.231817,80.735397
OUT_12755,6.89909,80.742558
OUT_12756,7.246748,80.653903
OUT_12757,7.111027,80.743542
OUT_12758,7.304189,80.630193
OUT_12759,7.469153,80.667092
OUT_12760,7.203539,80.754008
OUT_12761,7.256776,80.501258
OUT_12762,7.362639,80.542348
OUT_12763,6.897563,80.612956
OUT_12764,7.178079,80.536184
OUT_12765,7.12965,80.642695
OUT_12766,7.481721,80.753958
OUT_12767,7.417211,80.539972
OUT_12768,7.210339,80.734135
OUT_12769,7.283956,80.742628
OUT_12770,7.472151,80.701062
OUT_12771,7.063365,80.768697
OUT_12772,7.074655,80.723781
OUT_12773,7.14145,80.684145
OUT_12774,7.08367,80.512184
OUT_12775,6.805162,80.585681
OUT_12776,7.205606,80.770295
OUT_12777,7.188272,80.591066
OUT_12778,7.163447,80.65096
OUT_12779,6.954168,80.707646
OUT_12780,7.062968,80.511595
OUT_12781,7.332119,80.763939
OUT_12782,7.385196,80.586293
OUT_12783,6.991287,80.579892
OUT_12784,7.38355,80.55158
OUT_12785,6.879716,80.538891
OUT_12786,7.152294,80.537596
OUT_12787,7.303943,80.585584
OUT_12788,6.870338,80.788918
OUT_12789,6.836402,80.756602
OUT_12790,7.402614,80.633183
OUT_12791,7.029548,80.614327
OUT_12792,7.112676,80.759448
OUT_12793,6.940366,80.697779
OUT_12794,7.495193,80.749454
OUT_12795,7.303459,80.652811
OUT_12796,7.465704,80.745495
OUT_12797,7.216731,80.664062
OUT_12798,6.962937,80.693836
OUT_12799,7.291841,80.785153
OUT_12800,7.459614,80.696421
OUT_12801,7.412326,80.699165
OUT_12802,7.470471,80.562016
OUT_12803,7.273071,80.626521
OUT_12804,7.1322,80.655047
OUT_12805,7.088796,80.728846
OUT_12806,7.132914,80.547068
OUT_12807,6.984431,80.794078
OUT_12808,6.90916,80.578791
OUT_12809,7.363399,80.68461
OUT_12810,7.234522,80.538124
OUT_12811,7.389186,80.749898
OUT_12812,7.06174,80.523881
OUT_12813,7.198711,80.563949
OUT_12814,7.136466,80.638716
OUT_12815,6.972319,80.685368
OUT_12816,7.398082,80.552167
OUT_12817,7.406312,80.673048
OUT_12818,6.895884,80.518502
OUT_12819,7.022182,80.722524
OUT_12820,6.844424,80.516069
OUT_12821,7.282702,80.520045
OUT_12822,7.194922,80.721749
OUT_12823,7.437563,80.567972
OUT_12824,7.457104,80.783541
OUT_12825,6.864454,80.607056
OUT_12826,7.112885,80.522124
OUT_12827,7.237002,80.775825
OUT_12828,7.473492,80.65114
OUT_12829,7.070299,80.775267
OUT_12830,7.273324,80.534281
OUT_12831,7.082028,80.609784
OUT_12832,6.996898,80.562089
OUT_12833,7.065143,80.584687
OUT_12834,7.477743,80.697008
OUT_12835,6.814547,80.598126
OUT_12836,7.415639,80.70909
OUT_12837,7.417088,80.778189
OUT_12838,7.327676,80.641659
OUT_12839,7.287402,80.588677
OUT_12840,7.120856,80.79596
OUT_12841,7.013407,80.730475
OUT_12842,7.480643,80.551289
OUT_12843,7.117288,80.78006
OUT_12844,7.364295,80.724612
OUT_12845,7.344572,80.66168
OUT_12846,7.027219,80.636935
OUT_12847,7.086503,80.653292
OUT_12848,7.195319,80.660275
OUT_12849,7.066992,80.519805
OUT_12850,6.953534,80.561588
OUT_12851,7.439623,80.77839
OUT_12852,7.032349,80.506663
OUT_12853,7.349347,80.744642
OUT_12854,7.172913,80.645663
OUT_12855,7.421787,80.619307
OUT_12856,6.881274,80.612499
OUT_12857,7.097195,80.692434
OUT_12858,6.84692,80.577217
OUT_12859,6.825068,80.528382
OUT_12860,7.36825,80.512373
OUT_12861,6.915075,80.579987
OUT_12862,7.152233,80.51352
OUT_12863,6.879954,80.516609
OUT_12864,7.340041,80.555477
OUT_12865,7.425929,80.749375
OUT_12866,7.13587,80.520394
OUT_12867,7.009276,80.734004
OUT_12868,6.995229,80.547438
OUT_12869,7.026628,80.759401
OUT_12870,7.4982,80.739302
OUT_12871,7.497173,80.520356
OUT_12872,7.457958,80.760185
OUT_12873,7.486828,80.583642
OUT_12874,7.457967,80.584453
OUT_12875,7.360769,80.791929
OUT_12876,7.072304,80.58267
OUT_12877,7.015945,80.62681
OUT_12878,7.140286,80.550412
OUT_12879,7.458,80.536942
OUT_12880,6.920966,80.700894
OUT_12881,6.977234,80.751413
OUT_12882,6.833895,80.64303
OUT_12883,6.924114,80.622364
OUT_12884,7.390531,80.592779
OUT_12885,7.147655,80.798005
OUT_12886,6.949125,80.74979
OUT_12887,7.197134,80.682502
OUT_12888,7.260216,80.799539
OUT_12889,6.875633,80.624511
OUT_12890,6.852073,80.657621
OUT_12891,7.408239,80.644884
OUT_12892,7.316168,80.714228
OUT_12893,7.265226,80.787089
OUT_12894,6.94815,80.74522
OUT_12895,6.975809,80.640489
OUT_12896,7.317187,80.611037
OUT_12897,7.157474,80.643944
OUT_12898,7.28025,80.672396
OUT_12899,7.302961,80.64328
OUT_12900,7.366747,80.767203
OUT_12901,7.008825,80.565869
OUT_12902,7.083891,80.747081
OUT_12903,6.996233,80.601567
OUT_12904,7.482227,80.668321
OUT_12905,6.837026,80.543048
OUT_12906,6.92451,80.571795
OUT_12907,6.969968,80.545954
OUT_12908,7.210765,80.634346
OUT_12909,7.455885,80.606731
OUT_12910,7.02869,80.79922
OUT_12911,7.367946,80.653517
OUT_12912,7.312959,80.75869
OUT_12913,7.113919,80.649799
OUT_12914,6.832726,80.684774
OUT_12915,7.189363,80.75657
OUT_12916,7.467739,80.63381
OUT_12917,7.354433,80.757867
OUT_12918,6.856154,80.704822
OUT_12919,7.469535,80.659583
OUT_12920,7.122669,80.751732
OUT_12921,7.489021,80.501108
OUT_12922,6.896975,80.634592
OUT_12923,6.891363,80.660934
OUT_12924,7.219812,80.55465
OUT_12925,7.186855,80.548807
OUT_12926,7.355332,80.527584
OUT_12927,7.194089,80.526182
OUT_12928,6.990818,80.699618
OUT_12929,7.085735,80.611542
OUT_12930,7.226408,80.710475
OUT_12931,6.989411,80.578827
OUT_12932,6.8635,80.551293
OUT_12933,7.264637,80.666619
OUT_12934,6.977253,80.765495
OUT_12935,7.173136,80.570155
OUT_12936,7.437974,80.58455
OUT_12937,7.404529,80.642902
OUT_12938,7.077996,80.730078
